iso_week_start_date,product_id,product_name,category,location_id,ending_inventory_units,ending_inventory_cost,days_on_hand,weeks_of_supply,is_low_stock,is_overstock,stockout_risk_flag,carrying_cost_usd,sales_units,cogs,hold_flag,hold_reason
2026-01-05,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,43,182.32,1.2,0.2,true,false,true,0.88,242,1026.08,false,null
2026-01-12,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,230,975.2,5.1,0.7,true,false,true,4.69,317,1344.08,false,null
2026-01-19,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,106,449.44,3.6,0.5,true,false,true,2.16,207,877.68,false,null
2026-01-26,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,311,1318.64,9.4,1.3,true,false,true,6.34,231,979.44,false,null
2026-02-02,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,356,1509.44,5.7,0.8,true,false,true,7.26,438,1857.12,false,null
2026-02-09,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,216,915.84,4.6,0.7,true,false,true,4.4,330,1399.2,false,null
2026-02-16,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,387,1640.88,9,1.3,true,false,true,7.89,301,1276.24,false,null
2026-02-23,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,135,572.4,3.4,0.5,true,false,true,2.75,275,1166,false,null
2026-03-02,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,410,1738.4,6.1,0.9,true,false,true,8.36,474,2009.76,false,null
2026-03-09,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,369,1564.56,5.6,0.8,true,false,true,7.52,465,1971.6,false,null
2026-03-16,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,432,1831.68,21.6,3.1,false,false,false,8.81,140,593.6,false,null
2026-03-23,APX-00022,Apex Pro Hex Bolts M10 #22,fasteners,WH-SOUTH-01,508,2153.92,999,99,false,true,false,10.36,0,0,false,null
2022-01-03,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,395,4554.35,1.7,0.2,true,false,true,21.9,1615,18620.95,false,null
2022-01-10,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,1695,19543.35,false,null
2022-01-17,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,38,438.14,0.2,0,true,false,true,2.11,1091,12579.23,false,null
2022-01-24,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,62,714.86,2.9,0.4,true,false,true,3.44,151,1741.03,true,QC hold
2022-01-31,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,254,2928.62,5.4,0.8,true,false,true,14.08,331,3816.43,false,null
2022-02-07,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,83,956.99,0.3,0,true,false,true,4.6,2230,25711.9,false,null
2022-02-14,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,224,2582.72,1.6,0.2,true,false,true,12.42,990,11414.7,false,null
2022-02-21,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,172,1983.16,0.5,0.1,true,false,true,9.53,2351,27107.03,false,null
2022-02-28,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,168,1937.04,1,0.1,true,false,true,9.31,1201,13847.53,false,null
2022-03-07,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,2513,28974.89,false,null
2022-03-14,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,587,6768.11,1.4,0.2,true,false,true,32.54,2968,34221.04,false,null
2022-03-21,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,304,3505.12,0.9,0.1,true,false,true,16.85,2433,28052.49,false,null
2022-03-28,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,400,4612,1,0.1,true,false,true,22.17,2713,31280.89,false,null
2022-04-04,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,207,2386.71,0.5,0.1,true,false,true,11.47,2683,30934.99,false,null
2022-04-11,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,519,5984.07,2.2,0.3,true,false,true,28.77,1630,18793.9,false,null
2022-04-18,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,2102,24236.06,false,null
2022-04-25,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,549,6329.97,1,0.1,true,false,true,30.43,3720,42891.6,false,null
2022-05-02,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,3592,41415.76,false,null
2022-05-09,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,299,3447.47,1.6,0.2,true,false,true,16.57,1348,15542.44,false,null
2022-05-16,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,327,3770.31,1,0.1,true,false,true,18.13,2286,26357.58,false,null
2022-05-23,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,534,6157.02,1.4,0.2,true,false,true,29.6,2665,30727.45,false,null
2022-05-30,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,141,1625.73,0.4,0.1,true,false,true,7.82,2287,26369.11,false,null
2022-06-06,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,1920,22137.6,false,null
2022-06-13,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,379,4369.87,1.3,0.2,true,false,true,21.01,2021,23302.13,false,null
2022-06-20,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,582,6710.46,2.6,0.4,true,false,true,32.26,1541,17767.73,false,null
2022-06-27,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,3251,37484.03,false,null
2022-07-04,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,311,3585.83,2.4,0.3,true,false,true,17.24,893,10296.29,false,null
2022-07-11,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,306,3528.18,2.6,0.4,true,false,true,16.96,811,9350.83,false,null
2022-07-18,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,158,1821.74,0.6,0.1,true,false,true,8.76,1984,22875.52,false,null
2022-07-25,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,24,276.72,0.1,0,true,false,true,1.33,2996,34543.88,false,null
2022-08-01,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,346,3989.38,4.6,0.7,true,false,true,19.18,528,6087.84,false,null
2022-08-08,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,355,4093.15,2.2,0.3,true,false,true,19.68,1116,12867.48,false,null
2022-08-15,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,535,6168.55,2.3,0.3,true,false,true,29.66,1601,18459.53,false,null
2022-08-22,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,198,2282.94,0.5,0.1,true,false,true,10.98,3004,34636.12,false,null
2022-08-29,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,494,5695.82,2.5,0.4,true,false,true,27.38,1361,15692.33,false,null
2022-09-05,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,455,5246.15,1.7,0.2,true,false,true,25.22,1865,21503.45,false,null
2022-09-12,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,353,4070.09,1.5,0.2,true,false,true,19.57,1657,19105.21,false,null
2022-09-19,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,179,2063.87,0.8,0.1,true,false,true,9.92,1482,17087.46,false,null
2022-09-26,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,324,3735.72,1,0.1,true,false,true,17.96,2264,26103.92,false,null
2022-10-03,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,64,737.92,0.2,0,true,false,true,3.55,1891,21803.23,false,null
2022-10-10,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,347,4000.91,1,0.1,true,false,true,19.24,2491,28721.23,false,null
2022-10-17,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,27,311.31,0.2,0,true,false,true,1.5,1217,14032.01,false,null
2022-10-24,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,177,2040.81,1.2,0.2,true,false,true,9.81,1063,12256.39,false,null
2022-10-31,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,325,3747.25,0.9,0.1,true,false,true,18.02,2657,30635.21,false,null
2022-11-07,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,237,2732.61,1.4,0.2,true,false,true,13.14,1207,13916.71,false,null
2022-11-14,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,277,3193.81,1.1,0.2,true,false,true,15.35,1688,19462.64,false,null
2022-11-21,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,226,2605.78,1.3,0.2,true,false,true,12.53,1243,14331.79,false,null
2022-11-28,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,220,2536.6,0.8,0.1,true,false,true,12.2,1949,22471.97,false,null
2022-12-05,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,159,1833.27,0.6,0.1,true,false,true,8.81,1938,22345.14,false,null
2022-12-12,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,457,5269.21,2.7,0.4,true,false,true,25.33,1194,13766.82,false,null
2022-12-19,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,503,5799.59,1.6,0.2,true,false,true,27.88,2229,25700.37,false,null
2022-12-26,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,595,6860.35,2.3,0.3,true,false,true,32.98,1804,20800.12,false,null
2023-01-02,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,227,2617.31,1.1,0.2,true,false,true,12.58,1384,15957.52,false,null
2023-01-09,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,439,5061.67,3.5,0.5,true,false,true,24.33,880,10146.4,false,null
2023-01-16,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,479,5522.87,4.9,0.7,true,false,true,26.55,685,7898.05,false,null
2023-01-23,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,160,1844.8,0.8,0.1,true,false,true,8.87,1417,16338.01,false,null
2023-01-30,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,162,1867.86,1.1,0.2,true,false,true,8.98,1074,12383.22,false,null
2023-02-06,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,308,3551.24,1.6,0.2,true,false,true,17.07,1321,15231.13,false,null
2023-02-13,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,334,3851.02,3.9,0.6,true,false,true,18.51,601,6929.53,false,null
2023-02-20,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,538,6203.14,1.9,0.3,true,false,true,29.82,2002,23083.06,false,null
2023-02-27,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,890,10261.7,2.6,0.4,true,false,true,49.34,2437,28098.61,false,null
2023-03-06,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,654,7540.62,2.7,0.4,true,false,true,36.25,1697,19566.41,false,null
2023-03-13,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,169,1948.57,1.2,0.2,true,false,true,9.37,980,11299.4,false,null
2023-03-20,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,135,1556.55,0.5,0.1,true,false,true,7.48,1873,21595.69,false,null
2023-03-27,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,234,2698.02,0.7,0.1,true,false,true,12.97,2328,26841.84,false,null
2023-04-03,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,118,1360.54,0.5,0.1,true,false,true,6.54,1570,18102.1,false,null
2023-04-10,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,193,2225.29,2.3,0.3,true,false,true,10.7,579,6675.87,false,null
2023-04-17,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,600,6918,2.8,0.4,true,false,true,33.26,1508,17387.24,false,null
2023-04-24,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,1750,20177.5,false,null
2023-05-01,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,682,7863.46,1.8,0.3,true,false,true,37.81,2648,30531.44,false,null
2023-05-08,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,134,1545.02,0.3,0,true,false,true,7.43,3131,36100.43,false,null
2023-05-15,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,559,6445.27,3.7,0.5,true,false,true,30.99,1064,12267.92,false,null
2023-05-22,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,132,1521.96,1,0.1,true,false,true,7.32,892,10284.76,false,null
2023-05-29,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,100,1153,0.3,0,true,false,true,5.54,2520,29055.6,false,null
2023-06-05,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,105,1210.65,0.5,0.1,true,false,true,5.82,1481,17075.93,false,null
2023-06-12,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,310,3574.3,1.5,0.2,true,false,true,17.18,1454,16764.62,false,null
2023-06-19,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,205,2363.65,0.6,0.1,true,false,true,11.36,2270,26173.1,false,null
2023-06-26,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,128,1475.84,0.8,0.1,true,false,true,7.1,1130,13028.9,false,null
2023-07-03,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,216,2490.48,0.4,0.1,true,false,true,11.97,3833,44194.49,false,null
2023-07-10,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,381,4392.93,2.9,0.4,true,false,true,21.12,906,10446.18,false,null
2023-07-17,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,419,4831.07,1.5,0.2,true,false,true,23.23,1918,22114.54,false,null
2023-07-24,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,175,2017.75,0.4,0.1,true,false,true,9.7,2905,33494.65,false,null
2023-07-31,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,444,5119.32,1.8,0.3,true,false,true,24.61,1729,19935.37,false,null
2023-08-07,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,366,4219.98,1.9,0.3,true,false,true,20.29,1376,15865.28,false,null
2023-08-14,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,131,1510.43,0.8,0.1,true,false,true,7.26,1211,13962.83,false,null
2023-08-21,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,366,4219.98,1,0.1,true,false,true,20.29,2609,30081.77,false,null
2023-08-28,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,332,3827.96,1.2,0.2,true,false,true,18.4,1891,21803.23,false,null
2023-09-04,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,608,7010.24,1.8,0.3,true,false,true,33.7,2382,27464.46,false,null
2023-09-11,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,639,7367.67,1.9,0.3,true,false,true,35.42,2349,27083.97,false,null
2023-09-18,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,352,4058.56,1,0.1,true,false,true,19.51,2505,28882.65,false,null
2023-09-25,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,324,3735.72,0.9,0.1,true,false,true,17.96,2611,30104.83,false,null
2023-10-02,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,525,6053.25,1.2,0.2,true,false,true,29.1,2965,34186.45,false,null
2023-10-09,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,512,5903.36,2.9,0.4,true,false,true,28.38,1235,14239.55,false,null
2023-10-16,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,29,334.37,0.1,0,true,false,true,1.61,2392,27579.76,false,null
2023-10-23,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,357,4116.21,1.9,0.3,true,false,true,19.79,1323,15254.19,false,null
2023-10-30,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,541,6237.73,1.7,0.2,true,false,true,29.99,2254,25988.62,false,null
2023-11-06,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,377,4346.81,1.3,0.2,true,false,true,20.9,1980,22829.4,false,null
2023-11-13,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,92,1060.76,0.3,0,true,false,true,5.1,2322,26772.66,false,null
2023-11-20,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,407,4692.71,2.6,0.4,true,false,true,22.56,1085,12510.05,false,null
2023-11-27,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,265,3055.45,1.1,0.2,true,false,true,14.69,1723,19866.19,false,null
2023-12-04,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,315,3631.95,1.1,0.2,true,false,true,17.46,1957,22564.21,false,null
2023-12-11,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,481,5545.93,2.2,0.3,true,false,true,26.66,1514,17456.42,false,null
2023-12-18,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,62,714.86,0.3,0,true,false,true,3.44,1588,18309.64,false,null
2023-12-25,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,297,3424.41,2.7,0.4,true,false,true,16.46,774,8924.22,false,null
2024-01-01,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,362,4173.86,2.2,0.3,true,false,true,20.07,1132,13051.96,false,null
2024-01-08,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,1224,14112.72,false,null
2024-01-15,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,382,4404.46,2.7,0.4,true,false,true,21.18,974,11230.22,false,null
2024-01-22,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,109,1256.77,0.7,0.1,true,false,true,6.04,1061,12233.33,false,null
2024-01-29,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,162,1867.86,1.5,0.2,true,false,true,8.98,759,8751.27,false,null
2024-02-05,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,461,5315.33,1.7,0.2,true,false,true,25.55,1864,21491.92,false,null
2024-02-12,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,45,518.85,0.2,0,true,false,true,2.49,1694,19531.82,false,null
2024-02-19,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,131,1510.43,0.6,0.1,true,false,true,7.26,1656,19093.68,false,null
2024-02-26,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,566,6525.98,1.5,0.2,true,false,true,31.37,2613,30127.89,false,null
2024-03-04,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,47,541.91,0.2,0,true,false,true,2.61,1355,15623.15,false,null
2024-03-11,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,386,4450.58,1.9,0.3,true,false,true,21.4,1397,16107.41,false,null
2024-03-18,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,251,2894.03,1,0.1,true,false,true,13.91,1690,19485.7,false,null
2024-03-25,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,1299,14977.47,false,null
2024-04-01,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,194,2236.82,1.5,0.2,true,false,true,10.75,919,10596.07,false,null
2024-04-08,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,179,2063.87,1.6,0.2,true,false,true,9.92,774,8924.22,false,null
2024-04-15,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,43,495.79,0.1,0,true,false,true,2.38,2605,30035.65,false,null
2024-04-22,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,274,3159.22,0.8,0.1,true,false,true,15.19,2443,28167.79,false,null
2024-04-29,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,489,5638.17,2,0.3,true,false,true,27.11,1753,20212.09,false,null
2024-05-06,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,511,5891.83,2.3,0.3,true,false,true,28.33,1588,18309.64,false,null
2024-05-13,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,383,4415.99,1.7,0.2,true,false,true,21.23,1619,18667.07,false,null
2024-05-20,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,307,3539.71,0.7,0.1,true,false,true,17.02,3179,36653.87,false,null
2024-05-27,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,120,1383.6,0.6,0.1,true,false,true,6.65,1401,16153.53,false,null
2024-06-03,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,556,6410.68,2,0.3,true,false,true,30.82,1936,22322.08,false,null
2024-06-10,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,284,3274.52,1.2,0.2,true,false,true,15.74,1660,19139.8,false,null
2024-06-17,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,253,2917.09,0.7,0.1,true,false,true,14.02,2383,27475.99,false,null
2024-06-24,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,303,3493.59,1.1,0.2,true,false,true,16.8,1869,21549.57,false,null
2024-07-01,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,0,0,0,0,true,false,true,0,2966,34197.98,false,null
2024-07-08,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,274,3159.22,0.8,0.1,true,false,true,15.19,2348,27072.44,false,null
2024-07-15,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,154,1775.62,0.7,0.1,true,false,true,8.54,1502,17318.06,false,null
2024-07-22,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,336,3874.08,1,0.1,true,false,true,18.63,2293,26438.29,false,null
2024-07-29,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,188,2167.64,1.7,0.2,true,false,true,10.42,780,8993.4,false,null
2024-08-05,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,634,7310.02,1.9,0.3,true,false,true,35.14,2334,26911.02,false,null
2024-08-12,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,270,3113.1,1.3,0.2,true,false,true,14.97,1427,16453.31,false,null
2024-08-19,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,326,3758.78,1.2,0.2,true,false,true,18.07,1960,22598.8,false,null
2024-08-26,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,281,3239.93,1.3,0.2,true,false,true,15.58,1492,17202.76,false,null
2024-09-02,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,363,4185.39,1.9,0.3,true,false,true,20.12,1366,15749.98,false,null
2024-09-09,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,319,3678.07,0.8,0.1,true,false,true,17.68,2901,33448.53,true,QC hold
2024-09-16,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,21,242.13,0.3,0,true,false,true,1.16,425,4900.25,false,null
2024-09-23,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,530,6110.9,4.2,0.6,true,false,true,29.38,888,10238.64,false,null
2024-09-30,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,306,3528.18,1.7,0.2,true,false,true,16.96,1252,14435.56,false,null
2024-10-07,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,336,3874.08,1.4,0.2,true,false,true,18.63,1667,19220.51,false,null
2024-10-14,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,246,2836.38,1.3,0.2,true,false,true,13.64,1319,15208.07,false,null
2024-10-21,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,88,1014.64,0.4,0.1,true,false,true,4.88,1458,16810.74,false,null
2024-10-28,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,50,576.5,0.2,0,true,false,true,2.77,1584,18263.52,false,null
2024-11-04,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,277,3193.81,1.3,0.2,true,false,true,15.35,1526,17594.78,true,QC hold
2024-11-11,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,136,1568.08,0.8,0.1,true,false,true,7.54,1219,14055.07,false,null
2024-11-18,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,448,5165.44,1.4,0.2,true,false,true,24.83,2312,26657.36,false,null
2024-11-25,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,266,3066.98,1.5,0.2,true,false,true,14.75,1264,14573.92,false,null
2024-12-02,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,432,4980.96,2.9,0.4,true,false,true,23.95,1043,12025.79,false,null
2024-12-09,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,565,6514.45,2.9,0.4,true,false,true,31.32,1345,15507.85,false,null
2024-12-16,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,293,3378.29,1.2,0.2,true,false,true,16.24,1726,19900.78,false,null
2024-12-23,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,369,4254.57,1.6,0.2,true,false,true,20.45,1578,18194.34,false,null
2024-12-30,APX-00024,Apex Pro Hex Bolts M6 #24,fasteners,WH-EAST-01,157,1810.21,1.5,0.2,true,false,true,8.7,751,8659.03,false,null
