customer_id,company_name,parent_company_name,store_count,location_type,customer_type,segment,industry,region,state,city,credit_tier,annual_revenue,sales_rep_id,is_active,created_date,is_chain,is_retail,is_end_consumer,first_order_date,last_order_date,lifetime_revenue_usd,lifetime_units,lifetime_orders,lifetime_cogs_usd,fill_rate_pct,avg_order_value_usd,avg_order_frequency_days,lifetime_gross_margin_usd,on_time_delivery_pct,active_contract_count,lifetime_trade_spend_usd,lifetime_net_margin_usd,contract_attainment_pct
CUST-0088,The Home Depot - Salem,The Home Depot,18,branch,retail,retail,retail,Northeast,MA,Manchester,D,65941540.01,REP-016,true,2024-09-27,true,true,false,2021-12-17,2026-03-15,134190065.72000013,6440835,19147,82311587.85999988,100,7008.41,0.1,51878477.86000025,100,1,7713.35,51870764.51000025,106.38
CUST-0096,The Home Depot - Georgetown,The Home Depot,18,branch,retail,retail,retail,Northeast,MA,Georgetown,A,13301271.25,REP-022,true,2021-08-19,true,true,false,2021-12-17,2026-03-15,130677166.98000017,6305445,19026,81863875.35000002,100,6868.35,0.1,48813291.630000144,100,0,null,48813291.630000144,113.64
CUST-0098,Lowe's - HQ,Lowe's,14,headquarters,retail,retail,retail,Midwest,IA,Arlington,A,486378.76,REP-012,true,2020-09-19,true,true,false,2021-12-17,2026-03-15,121809468.95999971,5926959,20314,75625649.41999993,100,5996.33,0.1,46183819.53999978,100,0,13705.49,46170114.04999978,null
CUST-0169,Illinois Tool Works - Newport Plant,Illinois Tool Works,3,plant,end_consumer,factory,general_manufacturing,South,VA,Salem,A,17315112.4,REP-010,true,2020-10-21,true,false,true,2021-12-10,2026-03-08,74700880.56999996,3290948,12317,44521224.76000007,100,6064.86,0.1,30179655.80999989,100,1,null,30179655.80999989,null
CUST-0173,Carter Industrial,null,null,independent,end_consumer,OEM,automotive,South,AL,Milton,B,3634080.39,REP-005,true,2020-01-08,false,false,true,2021-12-10,2026-03-08,65449538.289999984,3314724,12848,40711003.909999974,100,5094.14,0.1,24738534.38000001,100,1,9931.12,24728603.26000001,null
CUST-0179,Irving Industrial,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,IN,Manchester,A,9396442.84,REP-019,true,2021-09-08,false,false,true,2021-12-10,2026-03-08,63996307.75000009,3368832,13268,39329892.8,100,4823.36,0.1,24666414.950000092,100,1,20547.17,24645867.78000009,null
CUST-0187,Quinn Machine Shop,null,null,independent,reseller,factory,automotive,Northeast,NJ,Arlington,A,4285332.93,REP-003,true,2018-07-14,false,false,false,2021-12-23,2026-03-21,61185830.55999994,3290470,13131,37806830.10000001,100,4659.65,0.1,23379000.459999934,100,0,19215.83,23359784.629999936,null
CUST-0202,Gibson Industrial,null,null,independent,end_consumer,contractor,general_manufacturing,West,CO,Manchester,B,2839778.82,REP-012,true,2018-10-12,false,false,true,2021-12-10,2026-03-08,69913358.87999988,3306359,12515,43112797.68999992,100,5586.37,0.1,26800561.189999953,100,null,null,26800561.189999953,null
CUST-0228,Jacobs Tool & Die,null,null,independent,end_consumer,factory,food_processing,South,AL,Bristol,A,6881982.79,REP-012,true,2021-03-17,false,false,true,2021-12-10,2026-03-08,65607070.91999994,3189650,12250,40150408.07000006,100,5355.68,0.1,25456662.849999882,100,0,null,25456662.849999882,null
CUST-0235,Ramsey Industrial,null,null,independent,end_consumer,factory,food_processing,Northeast,NJ,Arlington,C,3095303.06,REP-013,true,2020-04-25,false,false,true,2021-12-10,2026-03-08,67665444.79999995,3426340,13180,41490543.93999993,100,5133.95,0.1,26174900.86000002,100,1,3943.06,26170957.800000023,null
CUST-0238,Urban Manufacturing,null,null,independent,reseller,contractor,general_manufacturing,Northeast,NJ,Oakland,A,11910066.77,REP-012,true,2021-09-09,false,false,false,2021-12-23,2026-03-21,70228985.92999992,3333500,13328,43189258.629999995,100,5269.28,0.1,27039727.299999923,100,0,12314.54,27027412.759999923,null
CUST-0247,Emerson Welding,null,null,independent,reseller,OEM,general_manufacturing,Northeast,PA,Georgetown,B,2990578.35,REP-016,true,2021-02-12,false,false,false,2021-12-23,2026-03-21,65674524.729999885,3289298,12384,39894754.639999956,100,5303.18,0.1,25779770.08999993,100,1,15818.51,25763951.579999927,null
CUST-0248,Fox Fabrication,null,null,independent,end_consumer,contractor,automotive,South,SC,Burlington,A,3963054.78,REP-002,true,2023-10-05,false,false,true,2021-12-10,2026-03-08,70757930.66,3203627,12243,43051827.85999999,100,5779.46,0.1,27706102.800000004,100,1,6485.68,27699617.120000005,96.15
CUST-0249,Garrett Industrial,null,null,independent,end_consumer,factory,food_processing,Midwest,MN,Manchester,C,4001515.65,REP-007,true,2021-10-01,false,false,true,2021-12-10,2026-03-08,61803496.139999956,3054237,12164,37393050.78,100,5080.85,0.1,24410445.359999955,100,null,null,24410445.359999955,null
CUST-0270,Donovan Machine Shop,null,null,independent,reseller,contractor,food_processing,West,CA,Springfield,A,1093131.33,REP-022,true,2022-08-15,false,false,false,2021-12-23,2026-03-21,57754808.48999999,2991076,12115,35276639.84,100,4767.21,0.1,22478168.649999984,100,null,null,22478168.649999984,null
CUST-0293,Aldrich Machine Shop,null,null,independent,reseller,OEM,construction,Midwest,MI,Manchester,A,157457685.26,REP-009,true,2022-06-21,false,false,false,2021-12-23,2026-03-21,56797431.5499998,2808748,11667,35080834.38000005,100,4868.21,0.1,21716597.169999756,100,0,3089.84,21713507.329999756,98.04
CUST-0303,Kirkland Tool & Die,null,null,independent,reseller,factory,general_manufacturing,Northeast,NJ,Arlington,B,20434159.07,REP-023,true,2018-05-10,false,false,false,2021-12-23,2026-03-21,69648080.19000003,3230507,12507,43105234.370000035,100,5568.73,0.1,26542845.819999993,100,null,null,26542845.819999993,null
CUST-0321,Davis Machine Shop,null,null,independent,reseller,factory,automotive,South,LA,Newport,A,10933124.61,REP-025,true,2023-03-21,false,false,false,2021-12-23,2026-03-21,57561076.209999956,3198416,13016,35295698.97000004,100,4422.33,0.1,22265377.239999913,100,0,9931.91,22255445.329999913,106.38
CUST-0327,Jensen Fabrication,null,null,independent,end_consumer,factory,food_processing,Northeast,CT,Arlington,A,30695019.4,REP-025,true,2019-12-28,false,false,true,2021-12-10,2026-03-08,62121495.54,3069738,12026,37536073.02000004,100,5165.6,0.1,24585422.51999996,100,1,5715.67,24579706.849999957,null
CUST-0333,Palmer Welding,null,null,independent,end_consumer,OEM,automotive,Northeast,NJ,Manchester,A,54510115.76,REP-014,false,2021-09-10,false,false,true,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0338,Underwood Fabrication,null,null,independent,reseller,contractor,automotive,West,AZ,Franklin,B,3381018.74,REP-002,true,2020-05-13,false,false,false,2021-12-23,2026-03-21,63267417.39999991,3169867,12742,38938080.33000003,100,4965.27,0.1,24329337.06999988,100,0,11727.07,24317609.99999988,null
CUST-0339,Valdez Machine Shop,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,IA,Hudson,B,2424389.2,REP-016,true,2018-09-19,false,false,true,2021-12-10,2026-03-08,63060160.41000004,3080295,12963,39213427.02,100,4864.63,0.1,23846733.390000038,100,null,null,23846733.390000038,null
CUST-0361,Thomas Tool & Die,null,null,independent,reseller,contractor,food_processing,South,VA,Greenville,B,2093477.71,REP-014,true,2019-09-16,false,false,false,2021-12-23,2026-03-21,69636644.61000003,3194426,12544,42129821.18000003,100,5551.39,0.1,27506823.43,100,null,null,27506823.43,null
CUST-0369,Drake Welding,null,null,independent,reseller,OEM,food_processing,South,TX,Lexington,C,3693988.5,REP-010,true,2018-03-03,false,false,false,2021-12-23,2026-03-21,53331582.45999995,2877439,11888,33066417.729999956,100,4486.17,0.1,20265164.729999993,100,0,2896.05,20262268.679999992,null
CUST-0001,Grainger - HQ,Grainger,12,headquarters,reseller,contractor,energy,South,NC,Oakland,B,476130.48,REP-022,false,2023-01-14,true,false,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0002,Grainger - Hudson,Grainger,12,branch,reseller,OEM,automotive,South,FL,Riverside,A,28536310.96,REP-012,true,2020-10-03,true,false,false,2021-12-23,2026-03-21,101349566.51000002,4796322,18787,62465841.87,100,5394.66,0.1,38883724.64000002,100,null,null,38883724.64000002,null
CUST-0015,Fastenal - Fairview,Fastenal,15,branch,reseller,OEM,construction,Northeast,PA,Chester,C,2284782.56,REP-012,false,2019-10-27,true,false,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0030,MSC Industrial - Manchester,MSC Industrial,8,branch,reseller,OEM,general_manufacturing,Midwest,OH,Lexington,A,10179407.45,REP-001,true,2024-08-20,true,false,false,2021-12-23,2026-03-21,99085178.75000003,4883874,20081,59370696.64999995,100,4934.28,0.1,39714482.10000008,100,1,16557.11,39697924.990000084,90.09
CUST-0037,HD Supply - Chester,HD Supply,10,branch,reseller,contractor,automotive,West,WA,Burlington,A,1288341.29,REP-025,true,2023-02-09,true,false,false,2021-12-23,2026-03-21,64707529.40999996,3068680,12185,40270818.2199999,100,5310.43,0.1,24436711.190000057,100,0,19758.49,24416952.70000006,null
CUST-0104,Lowe's - Fairview,Lowe's,14,branch,retail,retail,retail,West,OR,Georgetown,A,18312606.37,REP-008,true,2021-08-16,true,true,false,2021-12-17,2026-03-15,135048330.6300002,6111351,19300,81834604.71000013,100,6997.32,0.1,53213725.92000008,100,null,null,53213725.92000008,null
CUST-0130,Menards - Greenville,Menards,5,branch,retail,retail,retail,Midwest,OH,Bristol,A,76796176.36,REP-025,true,2024-09-24,true,true,false,2021-12-17,2026-03-15,55879941.88000001,3045337,11999,35016324.30999998,100,4657.05,0.1,20863617.57000003,100,null,null,20863617.57000003,null
CUST-0162,Honeywell - Madison Plant,Honeywell,3,plant,end_consumer,factory,general_manufacturing,West,UT,Arlington,A,1921145.65,REP-005,true,2018-11-20,true,false,true,2021-12-10,2026-03-08,66001356.129999906,3188962,12526,40794310.23,100,5269.15,0.1,25207045.89999991,100,null,null,25207045.89999991,null
CUST-0170,Illinois Tool Works - Riverside Plant,Illinois Tool Works,3,plant,end_consumer,aerospace,general_manufacturing,Midwest,IA,Milton,A,1779879.41,REP-005,true,2018-12-02,true,false,true,2021-12-10,2026-03-08,61199972.230000064,2872929,11331,37305722.13999992,100,5401.11,0.1,23894250.090000145,100,0,17937.31,23876312.780000146,90.09
CUST-0180,Jensen Supply,null,null,independent,reseller,OEM,automotive,Midwest,OH,Newport,C,25019263.78,REP-006,true,2020-04-23,false,false,false,2021-12-23,2026-03-21,68174392.94999994,3259501,12982,42229901.67000008,100,5251.46,0.1,25944491.279999867,100,null,null,25944491.279999867,null
CUST-0181,Kelly Welding,null,null,independent,reseller,contractor,general_manufacturing,Northeast,PA,Greenville,A,3827703.07,REP-025,true,2024-04-13,false,false,false,2021-12-23,2026-03-21,66924007.37999989,3107108,12062,41084164.749999985,100,5548.33,0.1,25839842.629999906,100,null,null,25839842.629999906,null
CUST-0188,Reynolds Supply,null,null,independent,end_consumer,contractor,general_manufacturing,Midwest,MI,Georgetown,A,13884263.12,REP-002,true,2020-11-12,false,false,true,2021-12-10,2026-03-08,63391551.83000005,3257722,13203,38764554.879999995,100,4801.3,0.1,24626996.950000055,100,0,10713.96,24616282.990000054,null
CUST-0213,Stone Industrial,null,null,independent,reseller,contractor,food_processing,Northeast,NJ,Clinton,C,23620421.46,REP-015,true,2023-06-14,false,false,false,2021-12-23,2026-03-21,65433126.24999996,3012718,12392,40148654.650000066,100,5280.27,0.1,25284471.599999897,100,null,null,25284471.599999897,null
CUST-0219,Archer Welding,null,null,independent,reseller,factory,food_processing,South,VA,Auburn,B,7487048.08,REP-020,true,2023-04-11,false,false,false,2021-12-23,2026-03-21,67273739.52000001,3400322,12752,42245681.309999935,100,5275.54,0.1,25028058.210000075,100,0,13573.11,25014485.100000076,null
CUST-0222,Drake Manufacturing,null,null,independent,end_consumer,OEM,construction,South,TX,Franklin,A,114808837.53,REP-024,true,2020-03-31,false,false,true,2021-12-10,2026-03-08,60706229.27999992,3005305,12034,37440870.800000034,100,5044.56,0.1,23265358.479999885,100,1,null,23265358.479999885,null
CUST-0244,Brooks Tool & Die,null,null,independent,end_consumer,factory,food_processing,West,WA,Hudson,B,6232763.49,REP-019,true,2020-04-22,false,false,true,2021-12-10,2026-03-08,69899733.87000003,3482441,13484,42879491.46000001,100,5183.9,0.1,27020242.410000026,100,0,8224.05,27012018.360000025,null
CUST-0267,Arnold Manufacturing,null,null,independent,end_consumer,OEM,food_processing,Northeast,PA,Newport,B,10139450.31,REP-014,true,2020-10-28,false,false,true,2021-12-10,2026-03-08,68844739.49000017,3220585,12350,43282128.17999998,100,5574.47,0.1,25562611.310000196,100,null,null,25562611.310000196,null
CUST-0298,Ferguson Supply,null,null,independent,reseller,contractor,food_processing,Midwest,IN,Chester,A,16368934.2,REP-009,true,2019-07-19,false,false,false,2021-12-23,2026-03-21,71416345.19000007,3245664,12298,44464113.51000008,100,5807.15,0.1,26952231.679999992,100,0,13747.4,26938484.279999994,105.26
CUST-0355,Morgan Industrial,null,null,independent,reseller,contractor,automotive,South,SC,Arlington,A,49743215.32,REP-009,true,2023-11-07,false,false,false,2021-12-23,2026-03-21,65985602.759999976,3166550,12470,39767175.44999999,100,5291.55,0.1,26218427.309999987,100,0,19722.86,26198704.449999988,114.94
CUST-0362,Vance Welding,null,null,independent,reseller,OEM,construction,West,NV,Chester,C,39488723.27,REP-015,true,2020-04-28,false,false,false,2021-12-23,2026-03-21,57156802.80000006,3013148,12230,34799073.96000001,100,4673.49,0.1,22357728.84000005,100,null,null,22357728.84000005,null
CUST-0056,Applied Industrial - Newport,Applied Industrial,7,branch,reseller,factory,energy,Midwest,OH,Bristol,D,32126473.69,REP-022,true,2024-07-05,true,false,false,2021-12-23,2026-03-21,57521293.97000002,2904523,11713,35978455.93000001,100,4910.89,0.1,21542838.040000014,100,null,null,21542838.040000014,null
CUST-0074,W.W. Grainger - HQ,W.W. Grainger,6,headquarters,reseller,contractor,automotive,West,OR,Burlington,A,24115801.67,REP-022,true,2023-10-06,true,false,false,2021-12-23,2026-03-21,104662224.77999988,4760071,17820,64309929.730000004,100,5873.3,0.1,40352295.04999988,100,1,22637.95,40329657.099999875,null
CUST-0122,True Value - Fairview,True Value,6,branch,retail,retail,retail,South,AL,Fairview,C,67385315.51,REP-006,true,2018-11-12,true,true,false,2021-12-17,2026-03-15,68192624.23999988,3589635,13937,42302659.389999986,100,4892.92,0.1,25889964.84999989,100,null,null,25889964.84999989,null
CUST-0154,Lockheed Martin - Newport Plant,Lockheed Martin,3,plant,end_consumer,OEM,defense,West,CA,Milton,A,2918883.85,REP-025,true,2023-06-18,true,false,true,2021-12-10,2026-03-08,61616340.8500001,3225615,13119,37966353.72000003,100,4696.73,0.1,23649987.13000007,100,null,null,23649987.13000007,null
CUST-0171,Anderson Welding,null,null,independent,reseller,OEM,construction,South,FL,Clinton,D,2259565.33,REP-010,true,2018-03-08,false,false,false,2021-12-23,2026-03-21,64578084.71000005,3494905,13328,40682703.70999993,100,4845.29,0.1,23895381.000000127,100,null,null,23895381.000000127,null
CUST-0280,Newton Tool & Die,null,null,independent,reseller,OEM,food_processing,South,NC,Madison,A,2669953.83,REP-022,true,2018-11-07,false,false,false,2021-12-23,2026-03-21,73926077.19999999,3491084,12567,45932932.76999987,100,5882.56,0.1,27993144.43000012,100,null,null,27993144.43000012,null
CUST-0301,Irby Welding,null,null,independent,end_consumer,contractor,automotive,Northeast,NY,Salem,A,5841421.62,REP-017,true,2023-07-01,false,false,true,2021-12-10,2026-03-08,66931425.48000007,3095617,11342,40833280.660000056,100,5901.2,0.1,26098144.820000015,100,0,8290.29,26089854.530000016,106.38
CUST-0349,Gibson Tool & Die,null,null,independent,reseller,OEM,general_manufacturing,West,AZ,Madison,A,7644931.97,REP-020,true,2020-03-01,false,false,false,2021-12-23,2026-03-21,69056061.68999992,3165473,12348,43098632.73999999,100,5592.49,0.1,25957428.949999936,100,0,16112.66,25941316.289999936,96.15
CUST-0363,Webb Machine Shop,null,null,independent,end_consumer,OEM,general_manufacturing,Northeast,NH,Franklin,B,25893334.49,REP-025,true,2018-06-18,false,false,true,2021-12-10,2026-03-08,62224564.740000054,3013425,12415,38260851.02000005,100,5012.05,0.1,23963713.720000006,100,null,null,23963713.720000006,null
CUST-0023,Fastenal - Fairview,Fastenal,15,branch,reseller,contractor,automotive,Northeast,MA,Greenville,A,13538257.85,REP-019,true,2022-12-23,true,false,false,2021-12-23,2026-03-21,79730562.87999998,4334625,17887,48616381.489999965,100,4457.46,0.1,31114181.390000015,100,null,null,31114181.390000015,null
CUST-0029,MSC Industrial - Madison,MSC Industrial,8,branch,reseller,contractor,automotive,Midwest,WI,Auburn,A,2321930.41,REP-022,true,2020-03-12,true,false,false,2021-12-23,2026-03-21,96077665.03000005,4944587,18780,59561894.75999991,100,5115.96,0.1,36515770.27000014,100,0,11588.46,36504181.81000014,91.74
CUST-0048,Kaman Distribution - Manchester,Kaman Distribution,5,branch,reseller,OEM,automotive,West,AZ,Franklin,B,1517454.12,REP-008,true,2021-06-12,true,false,false,2021-12-23,2026-03-21,74218079.29000004,3326447,13126,45419407.23999999,100,5654.28,0.1,28798672.05000005,100,null,null,28798672.05000005,null
CUST-0058,Motion Industries - HQ,Motion Industries,9,headquarters,reseller,OEM,energy,Midwest,MI,Chester,B,17183409.44,REP-012,true,2023-01-20,true,false,false,2021-12-23,2026-03-21,61504984.92000005,3055220,12556,38268621.41999997,100,4898.45,0.1,23236363.500000075,100,null,null,23236363.500000075,null
CUST-0059,Motion Industries - Clinton,Motion Industries,9,branch,reseller,OEM,automotive,Midwest,MO,Springfield,A,17700061.24,REP-022,true,2022-07-23,true,false,false,2021-12-23,2026-03-21,64828189.84000003,3114577,11996,39774742.990000024,100,5404.15,0.1,25053446.85000001,100,0,6406.87,25047039.980000008,123.46
CUST-0072,Kimball Midwest - Fairview,Kimball Midwest,3,branch,reseller,factory,automotive,Northeast,NH,Fairview,B,8971007.92,REP-014,true,2024-08-01,true,false,false,2021-12-23,2026-03-21,58625098.260000005,3029895,12537,35809334.74999999,100,4676.17,0.1,22815763.510000013,100,0,15091.88,22800671.630000014,null
CUST-0101,Lowe's - Arlington,Lowe's,14,branch,retail,retail,retail,South,TN,Milton,A,4947060.28,REP-006,true,2021-05-27,true,true,false,2021-12-17,2026-03-15,113966963.94999991,5626213,18832,70900466.93000002,100,6051.77,0.1,43066497.01999989,100,0,null,43066497.01999989,112.36
CUST-0134,Harbor Freight - Burlington,Harbor Freight,4,branch,retail,retail,retail,Northeast,NJ,Chester,A,123350017.16,REP-024,true,2024-01-28,true,true,false,2021-12-17,2026-03-15,65129251.82999996,3215206,12404,40023868.90000004,100,5250.67,0.1,25105382.929999918,100,null,null,25105382.929999918,null
CUST-0139,Tractor Supply - Franklin,Tractor Supply,2,branch,retail,retail,retail,Midwest,IN,Salem,A,1959422.95,REP-003,true,2024-07-26,true,true,false,2021-12-17,2026-03-15,64337154.96000005,3213700,11974,39426627.499999985,100,5373.07,0.1,24910527.460000068,100,0,null,24910527.460000068,117.65
CUST-0140,The Boeing Company - HQ,The Boeing Company,5,headquarters,end_consumer,aerospace,aerospace,Midwest,MO,Clinton,A,6379173,REP-008,true,2023-03-28,true,false,true,2021-12-10,2026-03-08,90453414.69999999,4640508,18822,56130370.29000015,100,4805.73,0.1,34323044.40999984,100,null,null,34323044.40999984,null
CUST-0149,General Electric - HQ,General Electric,3,headquarters,end_consumer,automotive,energy,Northeast,CT,Riverside,A,21516278.13,REP-024,true,2019-02-15,true,false,true,2021-12-10,2026-03-08,65945128.71,3072907,11840,40739046.870000064,100,5569.69,0.1,25206081.839999937,100,1,3866.54,25202215.299999937,null
CUST-0161,Honeywell - HQ,Honeywell,3,headquarters,end_consumer,factory,general_manufacturing,Midwest,MN,Clinton,B,15685760.83,REP-017,true,2023-07-06,true,false,true,2021-12-10,2026-03-08,80213382.90999985,3673760,13407,48780670.010000035,100,5982.95,0.1,31432712.899999812,100,1,12142.14,31420570.75999981,null
CUST-0177,Graham Manufacturing,null,null,independent,reseller,OEM,automotive,Midwest,WI,Salem,A,8927641.65,REP-002,true,2023-10-28,false,false,false,2021-12-23,2026-03-21,74876078.31000005,3578674,13810,46085893.27999995,100,5421.87,0.1,28790185.030000098,100,0,21610.32,28768574.710000098,null
CUST-0205,Jordan Fabrication,null,null,independent,end_consumer,OEM,automotive,Northeast,CT,Bristol,B,1888709.73,REP-001,false,2022-07-10,false,false,true,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0206,King Supply,null,null,independent,end_consumer,contractor,construction,South,LA,Bristol,C,1279751.66,REP-002,true,2019-12-08,false,false,true,2021-12-10,2026-03-08,58984388.71999982,3189070,12672,36670767.88000001,100,4654.7,0.1,22313620.83999981,100,1,20462.21,22293158.62999981,99.01
CUST-0221,Cross Fabrication,null,null,independent,end_consumer,factory,automotive,South,FL,Milton,A,48041024.58,REP-019,true,2018-10-11,false,false,true,2021-12-10,2026-03-08,73141407.29,3481947,13253,45950391.890000075,100,5518.86,0.1,27191015.39999993,100,0,null,27191015.39999993,null
CUST-0318,Anderson Manufacturing,null,null,independent,end_consumer,factory,automotive,South,TX,Burlington,C,2294992.75,REP-023,true,2019-05-01,false,false,true,2021-12-10,2026-03-08,63781768.04999997,3310809,12889,39452441.69999997,100,4948.54,0.1,24329326.349999994,100,null,null,24329326.349999994,null
CUST-0340,Walker Tool & Die,null,null,independent,reseller,contractor,food_processing,South,TN,Fairview,B,690956.45,REP-003,true,2024-02-27,false,false,false,2021-12-23,2026-03-21,55961115.850000024,3017776,11953,34151410.590000026,100,4681.76,0.1,21809705.259999998,100,0,15567.53,21794137.729999997,null
CUST-0345,Collins Tool & Die,null,null,independent,end_consumer,contractor,food_processing,Midwest,IA,Auburn,A,20009070.57,REP-007,false,2018-05-21,false,false,true,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0018,Fastenal - Fairview,Fastenal,15,branch,reseller,factory,general_manufacturing,South,FL,Milton,B,1914091.7,REP-019,true,2020-11-05,true,false,false,2021-12-23,2026-03-21,86535547.58000007,4607129,17409,53107859.34999999,100,4970.74,0.1,33427688.230000086,100,null,null,33427688.230000086,null
CUST-0027,Fastenal - Clinton,Fastenal,15,branch,reseller,contractor,energy,South,SC,Fairview,C,4797517.5,REP-011,true,2020-07-23,true,false,false,2021-12-23,2026-03-21,114475982.34999993,5811315,21509,70003511.32000029,100,5322.24,0.1,44472471.02999964,100,null,null,44472471.02999964,null
CUST-0050,Kaman Distribution - Chester,Kaman Distribution,5,branch,reseller,contractor,energy,Northeast,NH,Oakland,C,3114578.4,REP-015,false,2018-08-14,true,false,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0100,Lowe's - Manchester,Lowe's,14,branch,retail,retail,retail,West,AZ,Salem,B,7181330.13,REP-003,false,2021-12-08,true,true,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0102,Lowe's - Clinton,Lowe's,14,branch,retail,retail,retail,Midwest,IL,Franklin,A,14347702.68,REP-008,true,2021-02-07,true,true,false,2021-12-17,2026-03-15,135031778.45000014,6120216,19850,82087552.46999998,100,6802.61,0.1,52944225.98000015,100,null,null,52944225.98000015,null
CUST-0107,Lowe's - Arlington,Lowe's,14,branch,retail,retail,retail,Midwest,MO,Chester,B,4624546.13,REP-012,true,2019-04-08,true,true,false,2021-12-17,2026-03-15,119170720.58999997,5596477,18599,72722363.99999999,100,6407.37,0.1,46448356.58999999,100,0,4572.43,46443784.15999999,null
CUST-0116,Ace Hardware - Lexington,Ace Hardware,8,branch,retail,retail,retail,Northeast,NY,Lexington,A,782455.25,REP-005,true,2021-04-03,true,true,false,2021-12-17,2026-03-15,71015152.7199999,3154132,11666,43569450.9700001,100,6087.36,0.1,27445701.74999979,100,0,4210.19,27441491.55999979,100
CUST-0119,Ace Hardware - Burlington,Ace Hardware,8,branch,retail,retail,retail,West,AZ,Lexington,A,2232704.98,REP-025,true,2021-10-02,true,true,false,2021-12-17,2026-03-15,79944716.85999998,3499154,12816,48728718.87000012,100,6237.88,0.1,31215997.989999868,100,0,6882.37,31209115.619999867,null
CUST-0123,True Value - Greenville,True Value,6,branch,retail,retail,retail,South,TX,Madison,B,1259243.65,REP-007,true,2018-01-11,true,true,false,2021-12-17,2026-03-15,67649751.1000001,3246497,12461,41302686.23999993,100,5428.92,0.1,26347064.86000017,100,null,null,26347064.86000017,null
CUST-0128,Menards - Milton,Menards,5,branch,retail,retail,retail,Midwest,IA,Auburn,B,12309068.1,REP-025,true,2018-03-29,true,true,false,2021-12-17,2026-03-15,58898058.40999996,3100308,12617,36048664.29999994,100,4668.15,0.1,22849394.11000002,100,null,null,22849394.11000002,null
CUST-0135,Northern Tool - HQ,Northern Tool,3,headquarters,retail,retail,retail,South,GA,Fairview,B,3075884.95,REP-016,true,2021-12-10,true,true,false,2021-12-17,2026-03-15,63518927.78,3240076,12655,39080910.34999995,100,5019.28,0.1,24438017.43000005,100,null,null,24438017.43000005,null
CUST-0172,Baker Tool & Die,null,null,independent,end_consumer,factory,food_processing,Midwest,MO,Newport,A,17002852.42,REP-002,true,2021-04-05,false,false,true,2021-12-10,2026-03-08,67413305.07,3354087,12768,41549861.530000046,100,5279.86,0.1,25863443.539999947,100,1,17813.28,25845630.259999946,null
CUST-0176,Fisher Supply,null,null,independent,reseller,OEM,automotive,Northeast,NH,Auburn,B,6195564.58,REP-021,true,2021-11-25,false,false,false,2021-12-23,2026-03-21,60490154.739999995,3085249,11667,37210217.74999993,100,5184.72,0.1,23279936.99000006,100,null,null,23279936.99000006,null
CUST-0193,Walker Machine Shop,null,null,independent,reseller,factory,food_processing,Midwest,MO,Riverside,A,856770.31,REP-024,true,2024-08-20,false,false,false,2021-12-23,2026-03-21,71413906.4900001,3348492,13218,43191558.27000009,100,5402.78,0.1,28222348.220000006,100,null,null,28222348.220000006,null
CUST-0194,Young Machine Shop,null,null,independent,reseller,factory,automotive,Midwest,WI,Bristol,A,8386992.97,REP-009,true,2020-02-04,false,false,false,2021-12-23,2026-03-21,55557937.5099999,3025344,12138,34718677.83999999,100,4577.19,0.1,20839259.669999912,100,1,3527.16,20835732.509999912,null
CUST-0212,Reed Tool & Die,null,null,independent,reseller,contractor,automotive,West,WA,Bristol,C,1072251.13,REP-013,true,2021-11-08,false,false,false,2021-12-23,2026-03-21,57088718.169999994,3031469,12572,35476656.88999988,100,4540.94,0.1,21612061.280000113,100,0,17319.2,21594742.080000114,108.7
CUST-0231,Miles Fabrication,null,null,independent,reseller,OEM,food_processing,South,GA,Georgetown,A,2998090.73,REP-005,false,2023-03-29,false,false,false,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
CUST-0252,Jefferson Industrial,null,null,independent,reseller,factory,general_manufacturing,Midwest,MO,Madison,C,4022285.39,REP-023,true,2019-12-29,false,false,false,2021-12-23,2026-03-21,62396647.18999992,3107476,12289,38082572.61,100,5077.44,0.1,24314074.579999924,100,null,null,24314074.579999924,null
CUST-0254,Lawson Machine Shop,null,null,independent,end_consumer,factory,general_manufacturing,Midwest,MO,Fairview,B,1021754.59,REP-016,true,2022-10-28,false,false,true,2021-12-10,2026-03-08,58953635.21999996,2901605,11448,35794928.38,100,5149.69,0.1,23158706.83999996,100,null,null,23158706.83999996,null
CUST-0273,Gallagher Manufacturing,null,null,independent,reseller,factory,construction,South,TX,Clinton,B,10346627.16,REP-009,true,2021-09-21,false,false,false,2021-12-23,2026-03-21,63068036.05999993,3120959,12143,38733749.400000006,100,5193.78,0.1,24334286.659999922,100,1,9562.07,24324724.58999992,94.34
